NO,売上伝票日付,直送指定,委託区分,見積番号,得意先コード,得意先名,発送先コード,発送先名,自社担当者コード,請求得意先コード,得意先名_1,随時請求区分,請求予定日,請求書発行日,請求書発行済み,請求先送月数,回収日締切,発送予定日,広告企画区分,商品コード,数量,単価,金額
15936,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102004,30,122,"3,670"
15937,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W103603,15,164,"2,453"
15938,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W102065,5,"8,255","41,275"
15939,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W102063,8,"4,110","32,877"
15940,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W102064,1,"1,800","1,800"
15941,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W102007,16,890,"14,244"
15942,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W102063,2,"4,110","8,219"
15943,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W100000,0,0,"-18,816"
15944,2020/11/28,0,0,,ｗK-011701,牡蠣のお宿　八丁堀亭,,,,ｗK-011701,牡蠣のお宿　八丁堀亭,1,2020/11/28,,0,0,,2020/11/28,,W100000,0,0,600
15945,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102005,8,415,"3,319"
15946,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102027,4,243,971
15947,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102028,8,251,"2,011"
15948,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102029,9,211,"1,900"
15949,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102040,10,222,"2,216"
15950,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102041,5,253,"1,263"
15951,2020/11/28,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102042,4,251,"1,005"
15952,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102005,10,474,"4,741"
15953,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102004,30,122,"3,670"
15954,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102040,5,253,"1,266"
15955,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102005,5,474,"2,371"
15956,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102027,5,278,"1,388"
15957,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102040,6,253,"1,519"
15958,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102027,6,278,"1,665"
15959,2020/11/28,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/28,,W102042,6,287,"1,722"
15960,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102040,5,253,"1,266"
15961,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102042,5,287,"1,435"
15962,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102041,5,289,"1,444"
15963,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102027,5,278,"1,388"
15964,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102005,10,474,"4,741"
15965,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102028,5,287,"1,436"
15966,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102029,5,241,"1,207"
15967,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102042,5,287,"1,435"
15968,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102041,5,289,"1,444"
15969,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102040,5,253,"1,266"
15970,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102042,5,287,"1,435"
15971,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102041,5,289,"1,444"
15972,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102027,5,278,"1,388"
15973,2020/11/30,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/30,,W102005,5,474,"2,371"
15974,2020/11/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/30,,W102042,4,287,"1,148"
15975,2020/11/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/30,,W102027,3,278,833
15976,2020/11/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/30,,W102041,5,289,"1,444"
15977,2020/11/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/30,,W102040,7,253,"1,773"
15978,2020/11/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/30,,W102028,3,287,862
15979,2020/11/30,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/30,,W102029,3,241,724
15980,2020/12/1,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102005,4,415,"1,659"
15981,2020/12/1,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102027,2,243,486
15982,2020/12/1,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102028,2,251,503
15983,2020/12/1,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102040,4,222,886
15984,2020/12/1,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102041,4,253,"1,011"
15985,2020/12/1,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102042,4,251,"1,005"
15986,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102005,10,474,"4,741"
15987,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102004,30,122,"3,670"
15988,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102040,5,253,"1,266"
15989,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102005,5,474,"2,371"
15990,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102027,5,278,"1,388"
15991,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102040,6,253,"1,519"
15992,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102027,6,278,"1,665"
15993,2020/12/1,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/1,,W102042,6,287,"1,722"
15994,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102005,3,415,"1,245"
15995,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102027,1,243,243
15996,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102028,3,251,754
15997,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102029,3,211,633
15998,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102040,6,222,"1,329"
15999,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102041,1,253,253
16000,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102042,1,251,251
16001,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102007,1,623,623
16002,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W103603,5,143,715
16003,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W103615,1,995,995
16004,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102051,25,196,"4,909"
16005,2020/12/3,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102558,25,60,"1,505"
16006,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102040,5,253,"1,266"
16007,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102042,5,287,"1,435"
16008,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102041,5,289,"1,444"
16009,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102027,5,278,"1,388"
16010,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102005,10,474,"4,741"
16011,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102040,5,253,"1,266"
16012,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102042,5,287,"1,435"
16013,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102041,5,289,"1,444"
16014,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102027,5,278,"1,388"
16015,2020/12/3,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/3,,W102005,5,474,"2,371"
16016,2020/12/4,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/4,,W102028,3,287,862
16017,2020/12/4,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/4,,W102029,3,241,724
16018,2020/12/4,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/4,,W102042,5,287,"1,435"
16019,2020/12/4,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/4,,W102041,3,289,866
16020,2020/12/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/4,,W102042,4,287,"1,148"
16021,2020/12/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/4,,W102027,3,278,833
16022,2020/12/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/4,,W102041,5,289,"1,444"
16023,2020/12/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/4,,W102040,7,253,"1,773"
16024,2020/12/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/4,,W102028,3,287,862
16025,2020/12/4,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/4,,W102029,3,241,724
16026,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102005,7,415,"2,904"
16027,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102027,8,243,"1,943"
16028,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102028,12,251,"3,016"
16029,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102029,9,211,"1,900"
16030,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102040,10,222,"2,216"
16031,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102041,8,253,"2,021"
16032,2020/12/5,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102042,6,251,"1,507"
16033,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102005,10,474,"4,741"
16034,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102004,30,122,"3,670"
16035,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102040,5,253,"1,266"
16036,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102005,5,474,"2,371"
16037,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102027,5,278,"1,388"
16038,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102040,6,253,"1,519"
16039,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102027,6,278,"1,665"
16040,2020/12/5,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/5,,W102042,6,287,"1,722"
16041,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102040,5,253,"1,266"
16042,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102042,5,287,"1,435"
16043,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102041,5,289,"1,444"
16044,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102027,5,278,"1,388"
16045,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102005,5,474,"2,371"
16046,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102040,5,253,"1,266"
16047,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102042,5,287,"1,435"
16048,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102041,5,289,"1,444"
16049,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102027,5,278,"1,388"
16050,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102005,10,474,"4,741"
16051,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102028,3,287,862
16052,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102029,3,241,724
16053,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102042,3,287,861
16054,2020/12/7,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/7,,W102041,3,289,866
16055,2020/12/7,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/7,,W102042,4,287,"1,148"
16056,2020/12/7,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/7,,W102027,3,278,833
16057,2020/12/7,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/7,,W102041,5,289,"1,444"
16058,2020/12/7,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/7,,W102040,7,253,"1,773"
16059,2020/12/7,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/7,,W102028,3,287,862
16060,2020/12/7,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/12/31,,0,0,2021/1/31,2020/12/7,,W102029,3,241,724
16061,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102005,4,415,"1,659"
16062,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102029,3,211,633
16063,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102040,5,222,"1,108"
16064,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102041,2,253,505
16065,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102042,4,251,"1,005"
16066,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102004,5,107,535
16067,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W103603,3,143,429
16068,2020/12/8,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W103615,1,995,995
16069,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102005,10,474,"4,741"
16070,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102004,30,122,"3,670"
16071,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102040,5,253,"1,266"
16072,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102005,5,474,"2,371"
16073,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102027,5,278,"1,388"
16074,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102040,6,253,"1,519"
16075,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102027,6,278,"1,665"
16076,2020/12/8,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/12/31,2020/12/31,1,0,,2020/12/8,,W102042,6,287,"1,722"
16077,2020/12/10,0,0,,ｗK-013901,井川春太,,,,ｗK-013901,井川春太,1,2020/12/10,,0,0,,2020/12/10,,W103603,20,204,"4,088"
16078,2020/12/10,0,0,,ｗK-013901,井川春太,,,,ｗK-013901,井川春太,1,2020/12/10,,0,0,,2020/12/10,,W100000,0,0,600
16079,2020/12/10,0,0,,ｗK-013901,井川春太,,,,ｗK-013901,井川春太,1,2020/12/10,,0,0,,2020/12/10,,W103615,1,"1,421","1,421"
16080,2020/12/10,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/10,,W102005,4,415,"1,659"
16081,2020/12/10,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/12/31,2020/12/31,1,0,,2020/12/10,,W102027,4,243,971
